,"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Analog4|""Volts""|0.0|5.0|500","Analog5|""Volts""|0.0|5.0|500","Battery|""Volts""|0.0|20.0|1","AccelX|""G""|-3.0|3.0|200","AccelY|""G""|-3.0|3.0|200","AccelZ|""G""|-3.0|3.0|200","Yaw|""Deg/Sec""|-120|120|200","Pitch|""Deg/Sec""|-120|120|200","Roll|""Deg/Sec""|-120|120|200","Gsum|""G""|0.0|3.0|200","RPM|""rpm""|0|8000|500","RPM2|""rpm""|0|8000|500","GPIO1|""""|0.0|1.0|50","Latitude|Degrees|-180.0|180.0|25","Longitude|Degrees|-180.0|180.0|25","Speed|mph|0.0|150.0|25","Altitude|""ft""|0.0|4000.0|25","GPSSats|""""|0|20|25","GPSQual|""""|0|5|25","GPSDOP|""""|0.0|20.0|25"
60087,125341,1714855207482,1.5,1.92,,,,,,,,,0,108,,,,,,,,
60088,125343,1714855207484,1.49,1.91,,0.2,0.03,0.98,0.0,2.0,0.0,0.2,0,108,0.0,,,,,,,
60089,125345,1714855207486,1.47,1.88,,,,,,,,,0,108,,,,,,,,
60090,125347,1714855207488,1.47,1.9,,,,,,,,,0,108,,,,,,,,
60091,125349,1714855207490,1.49,1.91,,,,,,,,,0,108,,,,,,,,
60092,125351,1714855207492,1.5,1.92,,,,,,,,,0,108,,,,,,,,
60093,125353,1714855207494,1.51,1.94,,-0.03,0.06,1.03,1.0,2.0,0.0,0.07,0,108,,,,,,,,
60094,125355,1714855207496,1.52,1.94,,,,,,,,,0,108,,,,,,,,
60095,125357,1714855207498,1.52,1.94,,,,,,,,,0,108,,,,,,,,
60096,125359,1714855207500,1.52,1.94,,,,,,,,,0,108,,,,,,,,
60097,125361,1714855207502,1.52,1.93,,,,,,,,,0,108,,,,,,,,
60098,125363,1714855207504,1.46,1.88,,-0.04,0.02,1.1,1.0,-3.0,-1.0,0.05,0,108,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60099,125365,1714855207506,1.51,1.94,,,,,,,,,0,108,,,,,,,,
60100,125367,1714855207508,1.52,1.94,,,,,,,,,0,108,,,,,,,,
60101,125369,1714855207510,1.52,1.94,,,,,,,,,0,108,,,,,,,,
60102,125371,1714855207512,1.52,1.94,,,,,,,,,0,108,,,,,,,,
60103,125373,1714855207514,1.51,1.94,,0.17,0.0,0.84,0.0,-2.0,0.0,0.17,0,108,,,,,,,,
60104,125375,1714855207516,1.52,1.94,,,,,,,,,0,108,,,,,,,,
60105,125377,1714855207518,1.52,1.94,,,,,,,,,0,108,,,,,,,,
60106,125379,1714855207520,1.52,1.94,,,,,,,,,0,108,,,,,,,,
60107,125381,1714855207522,1.52,1.94,,,,,,,,,0,108,,,,,,,,
60108,125383,1714855207524,1.51,1.94,,0.14,0.04,0.98,0.0,3.0,0.0,0.14,0,108,0.0,,,,,,,
60109,125385,1714855207526,1.49,1.93,,,,,,,,,0,108,,,,,,,,
60110,125387,1714855207528,1.47,1.91,,,,,,,,,0,108,,,,,,,,
60111,125389,1714855207530,1.49,1.91,,,,,,,,,0,108,,,,,,,,
60112,125391,1714855207532,1.49,1.91,,,,,,,,,0,52,,,,,,,,
60113,125393,1714855207534,1.51,1.93,,-0.05,0.07,1.1,0.0,1.0,0.0,0.09,0,52,,,,,,,,
60114,125395,1714855207536,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60115,125397,1714855207538,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60116,125399,1714855207540,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60117,125401,1714855207542,1.49,1.91,,,,,,,,,0,52,,,,,,,,
60118,125403,1714855207544,1.47,1.88,,-0.02,-0.0,0.96,0.0,-5.0,0.0,0.02,0,52,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60119,125405,1714855207546,1.48,1.9,,,,,,,,,0,52,,,,,,,,
60120,125407,1714855207548,1.5,1.92,,,,,,,,,0,52,,,,,,,,
60121,125409,1714855207550,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60122,125411,1714855207552,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60123,125413,1714855207554,1.52,1.94,,0.23,0.03,0.93,-1.0,2.0,1.0,0.23,0,52,,,,,,,,
60124,125415,1714855207556,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60125,125417,1714855207558,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60126,125419,1714855207560,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60127,125421,1714855207562,1.5,1.92,,,,,,,,,0,52,,,,,,,,
60128,125423,1714855207564,1.49,1.9,,0.12,0.08,0.98,1.0,0.0,0.0,0.15,0,52,0.0,,,,,,,
60129,125425,1714855207566,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60130,125427,1714855207568,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60131,125429,1714855207570,1.5,1.92,,,,,,,,,0,52,,,,,,,,
60132,125431,1714855207572,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60133,125433,1714855207574,1.51,1.94,,-0.07,0.03,1.13,1.0,1.0,0.0,0.07,0,52,,,,,,,,
60134,125435,1714855207576,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60135,125437,1714855207578,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60136,125439,1714855207580,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60137,125441,1714855207582,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60138,125443,1714855207584,1.51,1.92,,0.05,0.0,0.95,0.0,-5.0,0.0,0.05,0,52,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60139,125445,1714855207586,1.48,1.9,,,,,,,,,0,52,,,,,,,,
60140,125447,1714855207588,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60141,125449,1714855207590,1.48,1.89,,,,,,,,,0,52,,,,,,,,
60142,125451,1714855207592,1.49,1.89,,,,,,,,,0,52,,,,,,,,
60143,125453,1714855207594,1.51,1.91,,0.23,0.03,0.91,0.0,4.0,1.0,0.23,0,52,,,,,,,,
60144,125455,1714855207596,1.5,1.92,,,,,,,,,0,52,,,,,,,,
60145,125457,1714855207598,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60146,125459,1714855207600,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60147,125461,1714855207602,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60148,125463,1714855207604,1.51,1.93,,0.02,0.07,1.05,0.0,1.0,0.0,0.07,0,52,0.0,,,,,,,
60149,125465,1714855207606,1.51,1.92,,,,,,,,,0,52,,,,,,,,
60150,125467,1714855207608,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60151,125469,1714855207610,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60152,125471,1714855207612,1.5,1.92,,,,,,,,,0,52,,,,,,,,
60153,125473,1714855207614,1.47,1.89,,-0.08,0.03,1.07,0.0,-1.0,-1.0,0.09,0,52,,,,,,,,
60154,125475,1714855207616,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60155,125477,1714855207618,1.49,1.91,,,,,,,,,0,52,,,,,,,,
60156,125479,1714855207620,1.51,1.92,,,,,,,,,0,52,,,,,,,,
60157,125481,1714855207622,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60158,125483,1714855207624,1.51,1.94,,0.1,0.0,0.9,0.0,-3.0,0.0,0.1,0,52,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60159,125485,1714855207626,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60160,125487,1714855207628,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60161,125489,1714855207630,1.52,1.93,,,,,,,,,0,52,,,,,,,,
60162,125491,1714855207631,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60163,125493,1714855207633,1.5,1.92,,0.2,0.03,0.98,0.0,2.0,0.0,0.2,0,52,,,,,,,,
60164,125495,1714855207635,1.49,1.91,,,,,,,,,0,52,,,,,,,,
60165,125497,1714855207637,1.48,1.9,,,,,,,,,0,52,,,,,,,,
60166,125499,1714855207639,1.48,1.89,,,,,,,,,0,52,,,,,,,,
60167,125501,1714855207641,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60168,125503,1714855207643,1.48,1.9,,-0.03,0.06,1.02,1.0,1.0,0.0,0.07,0,52,0.0,,,,,,,
60169,125505,1714855207645,1.5,1.92,,,,,,,,,0,52,,,,,,,,
60170,125507,1714855207647,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60171,125509,1714855207649,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60172,125511,1714855207651,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60173,125513,1714855207653,1.52,1.94,,-0.04,0.02,1.11,1.0,-3.0,-1.0,0.04,0,52,,,,,,,,
60174,125515,1714855207655,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60175,125517,1714855207657,1.51,1.94,,,,,,,,,0,52,,,,,,,,
60176,125519,1714855207659,1.5,1.91,,,,,,,,,0,52,,,,,,,,
60177,125521,1714855207661,1.48,1.92,,,,,,,,,0,52,,,,,,,,
60178,125523,1714855207663,1.47,1.89,,0.17,-0.0,0.84,0.0,-2.0,0.0,0.17,0,52,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60179,125525,1714855207665,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60180,125527,1714855207667,1.48,1.9,,,,,,,,,0,52,,,,,,,,
60181,125529,1714855207669,1.51,1.91,,,,,,,,,0,52,,,,,,,,
60182,125531,1714855207672,1.5,1.92,,,,,,,,,0,52,,,,,,,,
60183,125533,1714855207674,1.51,1.93,,0.13,0.04,0.98,0.0,4.0,0.0,0.14,0,52,,,,,,,,
60184,125535,1714855207676,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60185,125537,1714855207678,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60186,125539,1714855207680,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60187,125541,1714855207682,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60188,125543,1714855207684,1.52,1.94,,-0.05,0.07,1.09,0.0,1.0,0.0,0.08,0,52,0.0,,,,,,,
60189,125545,1714855207686,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60190,125547,1714855207688,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60191,125549,1714855207690,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60192,125551,1714855207692,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60193,125553,1714855207694,1.52,1.94,,-0.02,-0.01,0.97,0.0,-5.0,0.0,0.03,0,52,,,,,,,,
60194,125555,1714855207696,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60195,125557,1714855207698,1.51,1.92,,,,,,,,,0,52,,,,,,,,
60196,125559,1714855207700,1.5,1.92,,,,,,,,,0,52,,,,,,,,
60197,125561,1714855207702,1.49,1.9,,,,,,,,,0,52,,,,,,,,
60198,125563,1714855207704,1.47,1.89,,0.23,0.03,0.92,-1.0,2.0,1.0,0.23,0,52,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60199,125565,1714855207706,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60200,125567,1714855207708,1.49,1.91,,,,,,,,,0,52,,,,,,,,
60201,125569,1714855207710,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60202,125571,1714855207711,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60203,125573,1714855207713,1.52,1.94,,0.13,0.08,0.98,0.0,0.0,0.0,0.15,0,52,,,,,,,,
60204,125575,1714855207715,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60205,125577,1714855207717,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60206,125579,1714855207719,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60207,125581,1714855207721,1.5,1.92,,,,,,,,,0,52,,,,,,,,
60208,125583,1714855207723,1.49,1.92,,-0.07,0.02,1.13,0.0,1.0,0.0,0.07,0,52,0.0,,,,,,,
60209,125585,1714855207725,1.47,1.91,,,,,,,,,0,52,,,,,,,,
60210,125587,1714855207727,1.48,1.89,,,,,,,,,0,52,,,,,,,,
60211,125589,1714855207729,1.49,1.91,,,,,,,,,0,52,,,,,,,,
60212,125591,1714855207731,1.48,1.89,,,,,,,,,0,52,,,,,,,,
60213,125593,1714855207733,1.5,1.91,,0.05,0.01,0.96,0.0,-5.0,0.0,0.06,0,52,,,,,,,,
60214,125595,1714855207735,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60215,125597,1714855207737,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60216,125599,1714855207739,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60217,125601,1714855207741,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60218,125603,1714855207743,1.52,1.94,,0.24,0.04,0.9,0.0,4.0,1.0,0.24,0,52,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60219,125605,1714855207745,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60220,125607,1714855207747,1.51,1.92,,,,,,,,,0,52,,,,,,,,
60221,125609,1714855207749,1.48,1.9,,,,,,,,,0,52,,,,,,,,
60222,125611,1714855207751,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60223,125613,1714855207753,1.47,1.89,,0.02,0.06,1.05,0.0,0.0,0.0,0.06,0,52,,,,,,,,
60224,125615,1714855207755,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60225,125617,1714855207757,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60226,125619,1714855207759,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60227,125621,1714855207761,1.48,1.9,,,,,,,,,0,52,,,,,,,,
60228,125623,1714855207763,1.48,1.89,,-0.08,0.03,1.07,0.0,-1.0,-1.0,0.08,0,52,0.0,,,,,,,
60229,125625,1714855207765,1.48,1.9,,,,,,,,,0,52,,,,,,,,
60230,125627,1714855207767,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60231,125629,1714855207769,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60232,125631,1714855207771,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60233,125633,1714855207773,1.52,1.94,,0.1,-0.01,0.89,-1.0,-3.0,0.0,0.11,0,52,,,,,,,,
60234,125635,1714855207775,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60235,125637,1714855207777,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60236,125639,1714855207779,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60237,125641,1714855207781,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60238,125643,1714855207783,1.52,1.94,,0.19,0.02,0.97,0.0,2.0,0.0,0.19,0,52,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60239,125645,1714855207785,1.49,1.9,,,,,,,,,0,52,,,,,,,,
60240,125647,1714855207787,1.47,1.88,,,,,,,,,0,52,,,,,,,,
60241,125649,1714855207789,1.5,1.91,,,,,,,,,0,52,,,,,,,,
60242,125651,1714855207791,1.51,1.92,,,,,,,,,0,52,,,,,,,,
60243,125653,1714855207793,1.52,1.94,,-0.04,0.05,1.02,1.0,1.0,0.0,0.07,0,52,,,,,,,,
60244,125655,1714855207795,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60245,125657,1714855207797,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60246,125659,1714855207799,1.47,1.9,,,,,,,,,0,52,,,,,,,,
60247,125661,1714855207801,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60248,125663,1714855207803,1.52,1.94,,-0.03,0.02,1.07,0.0,-3.0,-1.0,0.03,0,52,0.0,,,,,,,
60249,125665,1714855207805,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60250,125667,1714855207807,1.51,1.93,,,,,,,,,0,52,,,,,,,,
60251,125669,1714855207809,1.48,1.9,,,,,,,,,0,52,,,,,,,,
60252,125671,1714855207811,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60253,125673,1714855207813,1.51,1.93,,0.19,0.0,0.83,-1.0,-2.0,0.0,0.19,0,52,,,,,,,,
60254,125675,1714855207815,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60255,125677,1714855207817,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60256,125679,1714855207819,1.5,1.91,,,,,,,,,0,52,,,,,,,,
60257,125681,1714855207821,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60258,125683,1714855207823,1.52,1.94,,0.12,0.05,0.99,0.0,3.0,0.0,0.13,0,52,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60259,125685,1714855207825,1.5,1.92,,,,,,,,,0,52,,,,,,,,
60260,125687,1714855207827,1.47,1.89,,,,,,,,,0,52,,,,,,,,
60261,125689,1714855207829,1.49,1.91,,,,,,,,,0,52,,,,,,,,
60262,125691,1714855207831,1.52,1.94,,,,,,,,,0,52,,,,,,,,
60263,125693,1714855207833,1.52,1.94,,-0.05,0.07,1.1,0.0,1.0,0.0,0.09,0,104,,,,,,,,
60264,125695,1714855207835,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60265,125697,1714855207837,1.5,1.91,,,,,,,,,0,104,,,,,,,,
60266,125699,1714855207839,1.48,1.89,,,,,,,,,0,104,,,,,,,,
60267,125701,1714855207841,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60268,125703,1714855207843,1.53,1.94,,-0.0,-0.01,0.95,0.0,-5.0,0.0,0.01,0,104,0.0,,,,,,,
60269,125705,1714855207845,1.5,1.91,,,,,,,,,0,104,,,,,,,,
60270,125707,1714855207847,1.47,1.89,,,,,,,,,0,104,,,,,,,,
60271,125709,1714855207849,1.5,1.92,,,,,,,,,0,104,,,,,,,,
60272,125711,1714855207851,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60273,125713,1714855207853,1.52,1.94,,0.24,0.03,0.93,-1.0,2.0,1.0,0.24,0,104,,,,,,,,
60274,125715,1714855207855,1.52,1.93,,,,,,,,,0,104,,,,,,,,
60275,125717,1714855207857,1.47,1.91,,,,,,,,,0,104,,,,,,,,
60276,125719,1714855207859,1.49,1.91,,,,,,,,,0,104,,,,,,,,
60277,125721,1714855207861,1.52,1.92,,,,,,,,,0,104,,,,,,,,
60278,125723,1714855207863,1.52,1.94,,0.11,0.09,0.99,0.0,0.0,0.0,0.14,0,104,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60279,125725,1714855207865,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60280,125727,1714855207867,1.52,1.93,,,,,,,,,0,104,,,,,,,,
60281,125729,1714855207869,1.47,1.9,,,,,,,,,0,104,,,,,,,,
60282,125731,1714855207871,1.47,1.88,,,,,,,,,0,104,,,,,,,,
60283,125733,1714855207873,1.5,1.92,,-0.06,0.03,1.14,1.0,1.0,0.0,0.07,0,104,,,,,,,,
60284,125735,1714855207871,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60285,125737,1714855207873,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60286,125739,1714855207875,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60287,125741,1714855207877,1.51,1.93,,,,,,,,,0,104,,,,,,,,
60288,125743,1714855207879,1.5,1.92,,0.07,0.0,0.93,0.0,-5.0,0.0,0.07,0,104,0.0,,,,,,,
60289,125745,1714855207881,1.48,1.89,,,,,,,,,0,104,,,,,,,,
60290,125747,1714855207883,1.47,1.88,,,,,,,,,0,104,,,,,,,,
60291,125749,1714855207885,1.49,1.91,,,,,,,,,0,104,,,,,,,,
60292,125751,1714855207887,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60293,125753,1714855207889,1.52,1.94,,0.23,0.03,0.91,0.0,4.0,1.0,0.23,0,104,,,,,,,,
60294,125755,1714855207891,1.52,1.93,,,,,,,,,0,104,,,,,,,,
60295,125757,1714855207893,1.49,1.9,,,,,,,,,0,104,,,,,,,,
60296,125759,1714855207895,1.47,1.89,,,,,,,,,0,104,,,,,,,,
60297,125761,1714855207897,1.5,1.92,,,,,,,,,0,104,,,,,,,,
60298,125763,1714855207899,1.52,1.94,,0.01,0.07,1.05,0.0,1.0,0.0,0.07,0,104,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60299,125765,1714855207901,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60300,125767,1714855207903,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60301,125769,1714855207905,1.51,1.92,,,,,,,,,0,104,,,,,,,,
60302,125771,1714855207911,1.48,1.89,,,,,,,,,0,104,,,,,,,,
60303,125773,1714855207913,1.48,1.89,,-0.09,0.03,1.07,0.0,-1.0,0.0,0.09,0,104,,,,,,,,
60304,125775,1714855207915,1.5,1.92,,,,,,,,,0,104,,,,,,,,
60305,125777,1714855207917,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60306,125779,1714855207919,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60307,125781,1714855207921,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60308,125783,1714855207923,1.49,1.88,,0.11,0.0,0.89,0.0,-3.0,0.0,0.11,0,104,0.0,,,,,,,
60309,125785,1714855207925,1.52,1.92,,,,,,,,,0,104,,,,,,,,
60310,125787,1714855207927,1.53,1.94,,,,,,,,,0,104,,,,,,,,
60311,125789,1714855207929,1.5,1.91,,,,,,,,,0,104,,,,,,,,
60312,125791,1714855207931,1.48,1.89,,,,,,,,,0,104,,,,,,,,
60313,125793,1714855207933,1.49,1.9,,0.19,0.03,0.98,0.0,3.0,0.0,0.19,0,104,,,,,,,,
60314,125795,1714855207935,1.51,1.93,,,,,,,,,0,104,,,,,,,,
60315,125797,1714855207937,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60316,125799,1714855207939,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60317,125801,1714855207941,1.51,1.92,,,,,,,,,0,104,,,,,,,,
60318,125803,1714855207943,1.47,1.88,,-0.06,0.06,1.03,1.0,1.0,0.0,0.09,0,104,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60319,125805,1714855207945,1.51,1.92,,,,,,,,,0,104,,,,,,,,
60320,125807,1714855207947,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60321,125809,1714855207949,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60322,125811,1714855207951,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60323,125813,1714855207953,1.51,1.92,,-0.04,0.01,1.1,0.0,-3.0,-1.0,0.04,0,104,,,,,,,,
60324,125815,1714855207955,1.48,1.89,,,,,,,,,0,104,,,,,,,,
60325,125817,1714855207957,1.48,1.9,,,,,,,,,0,104,,,,,,,,
60326,125819,1714855207959,1.5,1.92,,,,,,,,,0,104,,,,,,,,
60327,125821,1714855207961,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60328,125823,1714855207963,1.52,1.94,,0.16,-0.01,0.83,0.0,-3.0,0.0,0.17,0,104,0.0,,,,,,,
60329,125825,1714855207965,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60330,125827,1714855207967,1.5,1.91,,,,,,,,,0,104,,,,,,,,
60331,125829,1714855207969,1.47,1.89,,,,,,,,,0,104,,,,,,,,
60332,125831,1714855207971,1.5,1.92,,,,,,,,,0,104,,,,,,,,
60333,125833,1714855207973,1.52,1.94,,0.11,0.04,0.98,0.0,4.0,0.0,0.12,0,104,,,,,,,,
60334,125835,1714855207975,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60335,125837,1714855207977,1.51,1.93,,,,,,,,,0,104,,,,,,,,
60336,125839,1714855207979,1.47,1.89,,,,,,,,,0,104,,,,,,,,
60337,125841,1714855207981,1.49,1.91,,,,,,,,,0,104,,,,,,,,
60338,125843,1714855207983,1.52,1.94,,-0.06,0.07,1.1,0.0,1.0,0.0,0.1,0,104,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60339,125845,1714855207985,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60340,125847,1714855207987,1.52,1.93,,,,,,,,,0,104,,,,,,,,
60341,125849,1714855207989,1.5,1.91,,,,,,,,,0,104,,,,,,,,
60342,125851,1714855207991,1.47,1.91,,,,,,,,,0,104,,,,,,,,
60343,125853,1714855207993,1.49,1.89,,-0.02,-0.01,0.96,0.0,-5.0,0.0,0.03,0,104,,,,,,,,
60344,125855,1714855207991,1.52,1.93,,,,,,,,,0,104,,,,,,,,
60345,125857,1714855207993,1.52,1.93,,,,,,,,,0,104,,,,,,,,
60346,125859,1714855207995,1.52,1.93,,,,,,,,,0,104,,,,,,,,
60347,125861,1714855207997,1.51,1.93,,,,,,,,,0,104,,,,,,,,
60348,125863,1714855207999,1.49,1.9,,0.23,0.03,0.93,-1.0,2.0,1.0,0.24,0,104,0.0,,,,,,,
60349,125865,1714855208001,1.47,1.89,,,,,,,,,0,104,,,,,,,,
60350,125867,1714855208003,1.52,1.92,,,,,,,,,0,104,,,,,,,,
60351,125869,1714855208005,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60352,125871,1714855208007,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60353,125873,1714855208009,1.52,1.94,,0.12,0.08,0.99,0.0,0.0,0.0,0.14,0,104,,,,,,,,
60354,125875,1714855208011,1.51,1.92,,,,,,,,,0,104,,,,,,,,
60355,125877,1714855208013,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60356,125879,1714855208015,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60357,125881,1714855208017,1.5,1.92,,,,,,,,,0,104,,,,,,,,
60358,125883,1714855208019,1.47,1.88,,-0.06,0.02,1.14,1.0,1.0,0.0,0.07,0,104,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60359,125885,1714855208021,1.49,1.9,,,,,,,,,0,104,,,,,,,,
60360,125887,1714855208023,1.51,1.92,,,,,,,,,0,104,,,,,,,,
60361,125889,1714855208025,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60362,125891,1714855208031,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60363,125893,1714855208033,1.52,1.94,,0.06,-0.0,0.95,0.0,-5.0,0.0,0.06,0,104,,,,,,,,
60364,125895,1714855208035,1.51,1.92,,,,,,,,,0,104,,,,,,,,
60365,125897,1714855208037,1.48,1.89,,,,,,,,,0,104,,,,,,,,
60366,125899,1714855208039,1.47,1.89,,,,,,,,,0,104,,,,,,,,
60367,125901,1714855208041,1.5,1.92,,,,,,,,,0,104,,,,,,,,
60368,125903,1714855208043,1.51,1.93,,0.24,0.04,0.91,-1.0,4.0,1.0,0.25,0,104,0.0,,,,,,,
60369,125905,1714855208045,1.52,1.93,,,,,,,,,0,104,,,,,,,,
60370,125907,1714855208047,1.52,1.94,,,,,,,,,0,104,,,,,,,,
60371,125909,1714855208049,1.51,1.93,,,,,,,,,0,104,,,,,,,,
60372,125911,1714855208051,1.48,1.89,,,,,,,,,0,104,,,,,,,,
60373,125913,1714855208053,1.48,1.9,,0.03,0.07,1.06,0.0,1.0,0.0,0.08,0,104,,,,,,,,
60374,125915,1714855208055,1.5,1.92,,,,,,,,,0,104,,,,,,,,
60375,125917,1714855208057,1.52,1.93,,,,,,,,,0,32,,,,,,,,
60376,125919,1714855208059,1.52,1.94,,,,,,,,,0,32,,,,,,,,
60377,125921,1714855208061,1.52,1.94,,,,,,,,,0,32,,,,,,,,
60378,125923,1714855208063,1.48,1.92,,-0.07,0.03,1.07,0.0,-1.0,0.0,0.08,0,32,0.0,39.67432,-77.417763,0.0,1144.4,9.0,3.0,1.6
60379,125925,1714855208065,1.47,1.89,,,,,,,,,0,32,,,,,,,,
60380,125927,1714855208067,1.49,1.91,,,,,,,,,0,32,,,,,,,,
60381,125929,1714855208069,1.52,1.94,,,,,,,,,0,32,,,,,,,,
